EXCH_ID,SEGMENT,SECURITY_ID,ISIN,INSTRUMENT,UNDERLYING_SECURITY_ID,UNDERLYING_SYMBOL,DISPLAY_NAME,INSTRUMENT_TYPE,SERIES,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,BRACKET_FLAG,COVER_FLAG,ASM_GSM_FLAG,ASM_GSM_CATEGORY
NSE,D,46820,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26450 CALL,OP,NA,75,12/2/2025,26450,CE,5,W,N,N,N,NA
NSE,D,46825,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26450 PUT,OP,NA,75,12/2/2025,26450,PE,5,W,N,N,N,NA
NSE,D,46826,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26500 CALL,OP,NA,75,12/2/2025,26500,CE,5,W,N,N,N,NA
NSE,D,46827,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26500 PUT,OP,NA,75,12/2/2025,26500,PE,5,W,N,N,N,NA
NSE,D,46828,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26550 CALL,OP,NA,75,12/2/2025,26550,CE,5,W,N,N,N,NA
NSE,D,46830,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26550 PUT,OP,NA,75,12/2/2025,26550,PE,5,W,N,N,N,NA
NSE,D,46831,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26600 CALL,OP,NA,75,12/2/2025,26600,CE,5,W,N,N,N,NA
NSE,D,46832,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26600 PUT,OP,NA,75,12/2/2025,26600,PE,5,W,N,N,N,NA
NSE,D,46833,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26650 CALL,OP,NA,75,12/2/2025,26650,CE,5,W,N,N,N,NA
NSE,D,46834,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26650 PUT,OP,NA,75,12/2/2025,26650,PE,5,W,N,N,N,NA
NSE,D,46835,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26700 CALL,OP,NA,75,12/2/2025,26700,CE,5,W,N,N,N,NA
