"Date","Open","High","Low","Close"
"12/16/2011","4752.5","4818.850098","4628.200195","4651.600098"
"12/19/2011","4623.149902","4623.149902","4555.899902","4613.100098"
"12/20/2011","4635.799805","4637.25","4531.149902","4544.200195"
"12/21/2011","4636.450195","4707.350098","4601.950195","4693.149902"
"12/22/2011","4636.899902","4740.600098","4632.950195","4733.850098"
"12/23/2011","4763.200195","4763.450195","4693.200195","4714"
"12/26/2011","null","null","null","null"
"12/27/2011","4780.200195","4800.5","4723.649902","4750.5"
"12/28/2011","4756.200195","4756.200195","4685.649902","4705.799805"
"12/29/2011","4681.149902","4701.799805","4639.049805","4646.25"
"12/30/2011","4659.950195","4690.450195","4608.899902","4624.299805"
"1/2/2012","null","null","null","null"
"1/3/2012","4675.799805","4773.100098","4675.799805","4765.299805"
"1/4/2012","4774.950195","4782.850098","4728.850098","4749.649902"
"1/5/2012","4749","4779.799805","4730.149902","4749.950195"
"1/6/2012","4724.149902","4794.899902","4686.850098","4754.100098"
"1/7/2012","null","null","null","null"
"1/9/2012","4747.549805","4758.700195","4695.450195","4742.799805"
"1/10/2012","4771.850098","4855.899902","4768.25","4849.549805"
"1/11/2012","4863.149902","4877.200195","4841.600098","4860.950195"
"1/12/2012","4840.950195","4869.200195","4803.899902","4831.25"
"1/13/2012","4861.950195","4898.850098","4834.200195","4866"
"1/16/2012","4844","4880.799805","4827.049805","4873.899902"
"1/17/2012","4904.5","4975.549805","4904","4967.299805"
"1/18/2012","4977.75","4980.649902","4931.049805","4955.799805"
"1/19/2012","4995","5023.799805","4991.399902","5018.399902"
"1/20/2012","5044.850098","5064.149902","5004.299805","5048.600098"
"1/23/2012","5025.350098","5059.549805","5021.350098","5046.25"
"1/24/2012","5064.799805","5141.049805","5049.799805","5127.350098"
"1/25/2012","5151.5","5174.149902","5130.25","5158.299805"
"1/27/2012","5216.75","5217","5162.399902","5204.700195"
"1/30/2012","5163.549805","5166.149902","5076.700195","5087.299805"
"1/31/2012","5125.25","5215.399902","5120.149902","5199.25"
"2/1/2012","5198.149902","5244.600098","5159","5235.700195"
"2/2/2012","5272.100098","5289.950195","5225.75","5269.899902"
"2/3/2012","5276.100098","5334.850098","5255.549805","5325.850098"
"2/6/2012","5379.450195","5390.049805","5327.25","5361.649902"
"2/7/2012","5412.950195","5413.350098","5322.950195","5335.149902"
"2/8/2012","5343.799805","5396.899902","5325.200195","5368.149902"
"2/9/2012","5343.049805","5423.399902","5338.899902","5412.350098"
"2/10/2012","5399.799805","5427.75","5341.049805","5381.600098"
"2/13/2012","5382.100098","5421.049805","5351.399902","5390.200195"
"2/14/2012","5380.799805","5428.049805","5377.950195","5416.049805"
"2/15/2012","5460.600098","5542.100098","5460.600098","5531.950195"
"2/16/2012","5513.75","5531.399902","5483.75","5521.950195"
"2/17/2012","5574.200195","5606.700195","5545.200195","5564.299805"
"2/21/2012","5561.899902","5621.5","5561.75","5607.149902"
"2/22/2012","5609.75","5629.950195","5491.350098","5505.350098"
"2/23/2012","5490.049805","5537.399902","5460.799805","5483.299805"
"2/24/2012","5479.149902","5521.399902","5405.899902","5429.299805"
"2/27/2012","5448.100098","5449.799805","5268.149902","5281.200195"
"2/28/2012","5310.5","5391.100098","5306.450195","5375.5"
"2/29/2012","5424.950195","5458.799805","5352.25","5385.200195"
"3/1/2012","5366","5372.450195","5297.5","5339.75"
"3/2/2012","5369.450195","5392.549805","5315.049805","5359.350098"
"3/3/2012","null","null","null","null"
"3/5/2012","5342.549805","5344.5","5265.700195","5280.350098"
"3/6/2012","5266","5382.049805","5206.399902","5222.399902"
"3/7/2012","5207.049805","5243.850098","5171.450195","5220.450195"
"3/9/2012","5294.100098","5342.299805","5291.600098","5333.549805"
"3/12/2012","5420.100098","5421.899902","5327.299805","5359.549805"
"3/13/2012","5391.049805","5438.649902","5390.799805","5429.5"
"3/14/2012","5490.549805","5499.399902","5437.799805","5463.899902"
"3/15/2012","5462.5","5462.5","5362.299805","5380.5"
"3/16/2012","5380.350098","5445.649902","5305","5317.899902"
"3/19/2012","5337.350098","5340.700195","5238.549805","5257.049805"
"3/20/2012","5257.149902","5297.350098","5233.25","5274.850098"
"3/21/2012","5267.200195","5372.350098","5256","5364.950195"
"3/22/2012","5361.100098","5385.950195","5205.649902","5228.450195"
"3/23/2012","5255.649902","5312","5220","5278.200195"
"3/26/2012","5274.350098","5274.950195","5174.899902","5184.25"
"3/27/2012","5242.950195","5277.950195","5184.649902","5243.149902"
"3/28/2012","5231.700195","5236.549805","5169.600098","5194.75"
"3/29/2012","5145.950195","5194.299805","5135.950195","5178.850098"
"3/30/2012","5206.600098","5307.100098","5203.649902","5295.549805"
"4/2/2012","5296.350098","5331.549805","5278.799805","5317.899902"
"4/3/2012","5353.200195","5378.75","5344.450195","5358.5"
"4/4/2012","5328.649902","5338.399902","5305.299805","5322.899902"
"4/9/2012","5282.5","5287.899902","5228","5234.399902"
"4/10/2012","5254.100098","5255.799805","5211.850098","5243.600098"
"4/11/2012","5209.450195","5263.649902","5190.799805","5226.850098"
"4/12/2012","5246.75","5290.600098","5246.75","5276.850098"
"4/13/2012","5255.700195","5306.75","5185.399902","5207.450195"
"4/16/2012","5190.600098","5233.5","5183.5","5226.200195"
"4/17/2012","5266.600098","5298.200195","5208.350098","5289.700195"
"4/18/2012","5320.700195","5342","5293.450195","5300"
"4/19/2012","5320.600098","5342.450195","5291.299805","5332.399902"
"4/20/2012","5313.950195","5336.149902","5245.450195","5290.850098"
"4/23/2012","5277.399902","5310.549805","5187.149902","5200.600098"
"4/24/2012","5215.899902","5232.350098","5180.350098","5222.649902"
"4/25/2012","5222.200195","5236.100098","5160.649902","5202"
"4/26/2012","5214.75","5215.600098","5179.049805","5189"
"4/27/2012","5189","5223.049805","5154.299805","5190.600098"
"4/30/2012","5201.450195","5262.149902","5201.450195","5248.149902"
"5/2/2012","5254.299805","5279.600098","5226.450195","5239.149902"
"5/3/2012","5211.200195","5217.299805","5180.649902","5188.399902"
"5/4/2012","5166.649902","5177.200195","5070.600098","5086.850098"
"5/7/2012","5017.799805","5124.75","4988","5114.149902"
"5/8/2012","5114.700195","5119.950195","4983.600098","4999.950195"
"5/9/2012","4967.899902","5016.25","4956.450195","4974.799805"
"5/10/2012","4984.149902","5039.299805","4950.299805","4965.700195"
"5/11/2012","4938.850098","4976.25","4906.149902","4928.899902"
"5/14/2012","4934.350098","4957.200195","4874.5","4907.799805"
"5/15/2012","4869.850098","4955.200195","4868.549805","4942.799805"
"5/16/2012","4875.299805","4882.25","4837.049805","4858.25"
"5/17/2012","4878.600098","4922.25","4850.200195","4870.200195"
"5/18/2012","4796.399902","4908.5","4788.950195","4891.450195"
"5/21/2012","null","null","null","null"
"5/22/2012","4954.700195","4956.350098","4849.899902","4860.5"
"5/23/2012","4843","4853.75","4803.950195","4835.649902"
"5/24/2012","4863.399902","4931.899902","4830.149902","4921.399902"
"5/25/2012","4905.950195","4935.799805","4889.350098","4920.399902"
"5/28/2012","4931.700195","4994.950195","4931.299805","4985.649902"
"5/29/2012","5005.350098","5020.149902","4982.149902","4990.100098"
"5/30/2012","4964.25","4982.25","4944.899902","4950.75"
"5/31/2012","4896.100098","4924.25","4894.450195","4924.25"
"6/1/2012","4910.850098","4925","4831.75","4841.600098"
"6/4/2012","4797.299805","4858.299805","4770.350098","4848.149902"
"6/5/2012","4869.450195","4898.950195","4847.700195","4863.299805"
"6/6/2012","4886.649902","5010.450195","4886.149902","4997.100098"
"6/7/2012","5035.350098","5059.649902","5007.75","5049.649902"
"6/8/2012","5044.25","5084.450195","4994.799805","5068.350098"
"6/11/2012","5096.700195","5124.450195","5040.700195","5054.100098"
"6/12/2012","5015.5","5128.899902","5015.149902","5115.899902"
"6/13/2012","5117.549805","5144.899902","5095.450195","5121.450195"
"6/14/2012","5105.100098","5130","5047.600098","5054.75"
"6/15/2012","5069.549805","5146.200195","5069.149902","5139.049805"
"6/18/2012","5174","5190.200195","5041.700195","5064.25"
"6/19/2012","5050.799805","5113.600098","5048.100098","5103.850098"
"6/20/2012","5114.549805","5141.700195","5100.700195","5120.549805"
"6/21/2012","5097.350098","5170.399902","5093.450195","5165"
"6/22/2012","5101.75","5159.799805","5094","5146.049805"
"6/25/2012","5158.5","5194.600098","5105.649902","5114.649902"
"6/26/2012","5107.450195","5134.549805","5095.5","5120.799805"
"6/27/2012","5149.450195","5160.100098","5129.25","5141.899902"
"6/28/2012","5148.950195","5159.049805","5125.299805","5149.149902"
"6/29/2012","5191.25","5286.25","5189","5278.899902"
"7/2/2012","5283.850098","5302.149902","5263.350098","5278.600098"
"7/3/2012","5298.850098","5317","5265.950195","5287.950195"
"7/4/2012","5310.399902","5317.649902","5273.299805","5302.549805"
"7/5/2012","5297.049805","5333.649902","5288.850098","5327.299805"
"7/6/2012","5324.700195","5327.200195","5287.75","5316.950195"
"7/9/2012","5283.700195","5300.600098","5257.75","5275.149902"
"7/10/2012","5286.600098","5348.549805","5284.549805","5345.350098"
"7/11/2012","5315.25","5336.450195","5300.25","5306.299805"
"7/12/2012","5240","5261.75","5217.700195","5235.25"
"7/13/2012","5242.75","5267.149902","5216.850098","5227.25"
"7/16/2012","5232.350098","5246.850098","5190.450195","5197.25"
"7/17/2012","5228.049805","5236.700195","5181.700195","5192.850098"
"7/18/2012","5199.100098","5222.850098","5169.049805","5216.299805"
"7/19/2012","5249.850098","5257.75","5233.149902","5242.700195"
"7/20/2012","5233.549805","5238.700195","5197.5","5205.100098"
"7/23/2012","5163.25","5164.200195","5108.100098","5117.950195"
"7/24/2012","5128.799805","5144","5103.25","5128.200195"
"7/25/2012","5118.399902","5121.600098","5076.600098","5109.600098"
"7/26/2012","5126.299805","5126.299805","5032.399902","5043"
"7/27/2012","5124.299805","5149.950195","5077.5","5099.850098"
"7/30/2012","5129.75","5206.600098","5129.75","5199.799805"
"7/31/2012","5214.850098","5234.549805","5154.049805","5229"
"8/1/2012","5220.700195","5246.350098","5212.649902","5240.5"
"8/2/2012","5233.100098","5236.899902","5209.950195","5227.75"
"8/3/2012","5195.600098","5220.200195","5164.649902","5215.700195"
"8/6/2012","5260.850098","5293.200195","5260.850098","5282.549805"
"8/7/2012","5295.399902","5350.100098","5281.649902","5336.700195"
"8/8/2012","5345.25","5377.600098","5331.049805","5338"
"8/9/2012","5348.299805","5368.200195","5312.100098","5322.950195"
"8/10/2012","5308.200195","5330.100098","5294.100098","5320.399902"
"8/13/2012","5316.350098","5352.450195","5309.049805","5347.899902"
"8/14/2012","5343.25","5387.049805","5328.799805","5380.350098"
"8/16/2012","5385.950195","5390.649902","5356.649902","5362.950195"
"8/17/2012","5368.600098","5399.950195","5341.700195","5366.299805"
"8/21/2012","5368.700195","5425.149902","5368.700195","5421"
"8/22/2012","5395.75","5433.350098","5394.799805","5412.850098"
"8/23/2012","5426.149902","5448.600098","5393.850098","5415.350098"
"8/24/2012","5392.600098","5399.649902","5371","5386.700195"
"8/27/2012","5387.850098","5399.149902","5346.649902","5350.25"
"8/28/2012","null","null","null","null"
"8/29/2012","5343.850098","5345.5","5282.700195","5287.799805"
"8/30/2012","5268.600098","5342.799805","5255.049805","5315.049805"
"8/31/2012","5298.200195","5303.25","5238.899902","5258.5"
"9/3/2012","5276.5","5295.799805","5243.149902","5253.75"
"9/4/2012","5249.149902","5278.350098","5233.200195","5274"
"9/5/2012","5243.899902","5259.5","5215.700195","5225.700195"
"9/6/2012","5217.649902","5260.600098","5217.649902","5238.399902"
"9/7/2012","5309.450195","5347.149902","5309.200195","5342.100098"
"9/8/2012","null","null","null","null"
"9/10/2012","5361.899902","5375.450195","5349.100098","5363.450195"
"9/11/2012","5336.100098","5393.350098","5332.100098","5390"
"9/12/2012","5404.450195","5435.549805","5393.950195","5431"
"9/13/2012","5435.200195","5447.450195","5421.850098","5435.350098"
"9/14/2012","5528.350098","5586.649902","5526.950195","5577.649902"
"9/17/2012","5631.75","5652.200195","5585.149902","5610"
"9/18/2012","5602.399902","5620.549805","5586.450195","5600.049805"
"9/20/2012","5536.950195","5581.350098","5534.899902","5554.25"
"9/21/2012","5577","5720","5575.450195","5691.149902"
"9/24/2012","5691.950195","5709.850098","5662.75","5669.600098"
"9/25/2012","5674.899902","5702.700195","5652.450195","5673.899902"
"9/26/2012","5653.399902","5672.799805","5638.649902","5663.450195"
"9/27/2012","5673.75","5693.700195","5639.700195","5649.5"
"9/28/2012","5684.799805","5735.149902","5683.450195","5703.299805"
"10/1/2012","5704.75","5722.950195","5694","5718.799805"
"10/3/2012","5727.700195","5743.25","5715.799805","5731.25"
"10/4/2012","5751.549805","5807.25","5751.350098","5787.600098"
"10/5/2012","5815","5815.350098","4888.200195","5746.950195"
"10/8/2012","5751.850098","5751.850098","5666.200195","5676"
"10/9/2012","5708.149902","5728.649902","5677.899902","5704.600098"
"10/10/2012","5671.149902","5686.5","5647.049805","5652.149902"
"10/11/2012","5663.5","5721.100098","5636.950195","5708.049805"
"10/12/2012","5681.700195","5725","5659.350098","5676.049805"
"10/15/2012","5674.25","5693.700195","5651.049805","5687.25"
"10/16/2012","5705.600098","5714","5635.600098","5648"
"10/17/2012","5681.100098","5684.350098","5633.899902","5660.25"
"10/18/2012","5675.299805","5722.5","5650.549805","5718.700195"
"10/19/2012","5703.299805","5711.700195","5660","5684.25"
"10/22/2012","5667.600098","5721.549805","5658.049805","5717.149902"
"10/23/2012","5715.649902","5720.799805","5681.450195","5691.399902"
"10/25/2012","5688.799805","5718.75","5685.700195","5705.299805"
"10/29/2012","5665.200195","5698.299805","5645.100098","5665.600098"
"10/30/2012","5656.350098","5689.899902","5589.899902","5597.899902"
"10/31/2012","5596.75","5624.399902","5583.049805","5619.700195"
"11/1/2012","5609.850098","5649.75","5601.950195","5645.049805"
"11/2/2012","5696.350098","5711.299805","5682.549805","5697.700195"
"11/5/2012","5693.049805","5709.200195","5679.5","5704.200195"
"11/6/2012","5694.100098","5730.799805","5693.649902","5724.399902"
"11/7/2012","5718.600098","5777.299805","5711.399902","5760.100098"
"11/8/2012","5709","5744.5","5693.950195","5738.75"
"11/9/2012","5731.100098","5751.700195","5677.75","5686.25"
"11/11/2012","null","null","null","null"
"11/12/2012","5688.450195","5718.899902","5665.75","5683.700195"
"11/15/2012","5650.350098","5651.649902","5603.549805","5631"
"11/16/2012","5624.799805","5650.149902","5559.799805","5574.049805"
"11/19/2012","5577.299805","5592.75","5549.25","5571.399902"
"11/20/2012","5604.799805","5613.700195","5548.350098","5571.549805"
"11/21/2012","5582.5","5620.200195","5561.399902","5614.799805"
"11/22/2012","5628.600098","5643.350098","5608","5627.75"
"11/23/2012","5635.450195","5637.75","5593.549805","5626.600098"
"11/26/2012","5648.649902","5649.200195","5623.450195","5635.899902"
"11/27/2012","5658.5","5733.200195","5658","5727.450195"
"11/29/2012","5736.700195","5833.5","5736.100098","5825"
"11/30/2012","5836","5885.25","5827.850098","5879.850098"
"12/3/2012","5878.25","5899.149902","5854.600098","5870.950195"
"12/4/2012","5866.799805","5894.950195","5859","5889.25"
"12/5/2012","5906.600098","5917.799805","5891.350098","5900.5"
"12/6/2012","5926.299805","5942.549805","5838.899902","5930.899902"
"12/7/2012","5934","5949.850098","5888.649902","5907.399902"
"12/10/2012","5916.049805","5919.950195","5888.100098","5908.899902"
"12/11/2012","5923.799805","5965.149902","5865.450195","5898.799805"
"12/12/2012","5917.799805","5924.600098","5874.25","5888"
"12/13/2012","5900.350098","5907.450195","5841.350098","5851.5"
"12/14/2012","5846.899902","5886.100098","5839.149902","5879.600098"
"12/17/2012","5860.5","5886.049805","5850.149902","5857.899902"
"12/18/2012","5873.600098","5905.799805","5823.149902","5896.799805"
"12/19/2012","5917.299805","5939.399902","5910.799805","5929.600098"
"12/20/2012","5934.450195","5937.600098","5881.450195","5916.399902"
"12/21/2012","5888","5888","5841.649902","5847.700195"
"12/24/2012","5869","5871.899902","5844.700195","5855.75"
"12/26/2012","5864.950195","5917.299805","5859.549805","5905.600098"
"12/27/2012","5930.200195","5930.799805","5864.700195","5870.100098"
"12/28/2012","5887.149902","5915.75","5879.5","5908.350098"
"12/31/2012","5901.200195","5919","5897.149902","5905.100098"
"1/1/2013","null","null","null","null"
"1/2/2013","5982.600098","6006.049805","5982","5993.25"
"1/3/2013","6015.799805","6017","5986.549805","6009.5"
"1/4/2013","6011.950195","6020.75","5981.549805","6016.149902"
"1/7/2013","6042.149902","6042.149902","5977.149902","5988.399902"
"1/8/2013","5983.450195","6007.049805","5964.399902","6001.700195"
"1/9/2013","6006.200195","6020.100098","5958.450195","5971.5"
"1/10/2013","5998.799805","6005.149902","5947.299805","5968.649902"
"1/11/2013","6012.399902","6018.850098","5940.600098","5951.299805"
"1/14/2013","5967.200195","6036.899902","5962.149902","6024.049805"
"1/15/2013","6037.850098","6068.5","6018.600098","6056.600098"
"1/16/2013","6049","6055.950195","5992.049805","6001.850098"
"1/17/2013","6001.25","6053.200195","5988.100098","6039.200195"
"1/18/2013","6059.850098","6083.399902","6048.299805","6064.399902"
"1/21/2013","6085.75","6094.350098","6065.100098","6082.299805"
"1/22/2013","6080.149902","6101.299805","6040.5","6048.5"
"1/23/2013","6052.850098","6069.799805","6021.149902","6054.299805"
"1/24/2013","6046.200195","6065.299805","6007.850098","6019.350098"
"1/25/2013","6024.5","6080.549805","6014.450195","6074.649902"
"1/28/2013","6082.100098","6088.399902","6061.399902","6074.799805"
"1/29/2013","6064.700195","6111.799805","6042.450195","6049.899902"
"1/30/2013","6065","6071.950195","6044.149902","6055.75"
"1/31/2013","6045.649902","6058.049805","6025.149902","6034.75"
"2/1/2013","6040.950195","6052.950195","5983.200195","5998.899902"
"2/4/2013","6025.200195","6038.5","5981.25","5987.25"
"2/5/2013","5948.200195","5970.350098","5946.899902","5956.899902"
"2/6/2013","5988.049805","5990.899902","5953.149902","5959.200195"
"2/7/2013","5936.450195","5978.5","5927.600098","5938.799805"
"2/8/2013","5929.100098","5953.700195","5883.649902","5903.5"
"2/11/2013","5920.049805","5924.149902","5879.100098","5897.850098"
"2/12/2013","5894.350098","5927.649902","5886.450195","5922.5"
"2/13/2013","5943.149902","5969.5","5922.950195","5932.950195"
"2/14/2013","5933.200195","5940.200195","5884.549805","5896.950195"
"2/15/2013","5869.950195","5899.950195","5853.899902","5887.399902"
"2/18/2013","5888.649902","5911","5878.450195","5898.200195"
"2/19/2013","5900.200195","5947.549805","5883.149902","5939.700195"
"2/20/2013","5966.299805","5971","5937.549805","5943.049805"
"2/21/2013","5909.649902","5921.149902","5844.399902","5852.25"
"2/22/2013","5837.950195","5873.799805","5835.799805","5850.299805"
"2/25/2013","5870.549805","5878.399902","5825","5854.75"
"2/26/2013","5838.299805","5838.850098","5748.600098","5761.350098"
"2/27/2013","5784.899902","5818.200195","5749.700195","5796.899902"
"2/28/2013","5834.350098","5849.899902","5671.899902","5693.049805"
"3/1/2013","5702.450195","5739.450195","5679.899902","5719.700195"
"3/4/2013","5704.700195","5712","5663.600098","5698.5"
"3/5/2013","5722.450195","5790.100098","5722.399902","5784.25"
"3/6/2013","5816.399902","5828.700195","5795.049805","5818.600098"
"3/7/2013","5801.299805","5878","5801.299805","5863.299805"
"3/8/2013","5883.649902","5952.850098","5883","5945.700195"
"3/11/2013","5946.100098","5971.200195","5930.350098","5942.350098"
"3/12/2013","5944.600098","5952","5893.649902","5914.100098"
"3/13/2013","5884.799805","5893.850098","5842.25","5851.200195"
"3/14/2013","5845.950195","5920.149902","5791.75","5908.950195"
"3/15/2013","5914.899902","5945.649902","5861","5872.600098"
"3/18/2013","5816.75","5850.200195","5814.350098","5835.25"
"3/19/2013","5859.5","5863.600098","5724.299805","5745.950195"
"3/20/2013","5740.549805","5745.299805","5682.299805","5694.399902"
"3/21/2013","5705.899902","5757.75","5647.950195","5658.75"
"3/22/2013","5659.799805","5691.450195","5631.799805","5651.350098"
"3/25/2013","5707.299805","5718.399902","5624.399902","5633.850098"
"3/26/2013","5613.75","5655.299805","5612.049805","5641.600098"
"3/28/2013","5647.75","5692.950195","5604.850098","5682.549805"
"4/1/2013","5697.350098","5720.950195","5675.899902","5704.399902"
"4/2/2013","5701.700195","5754.600098","5687.149902","5748.100098"
"4/3/2013","5740.200195","5744.950195","5650.100098","5672.899902"
"4/4/2013","5640.649902","5644.450195","5565.649902","5574.75"
"4/5/2013","5568.100098","5577.299805","5534.700195","5553.25"
"4/8/2013","5550.5","5569.200195","5537.049805","5542.950195"
"4/9/2013","5568.75","5603.049805","5487","5495.100098"
"4/10/2013","5536.25","5569.25","5477.200195","5558.700195"
"4/11/2013","5601.649902","5610.649902","5542.850098","5594"
"4/12/2013","5520.700195","5544.5","5494.899902","5528.549805"
"4/15/2013","5508.5","5592.850098","5500.299805","5568.399902"
"4/16/2013","5562.450195","5699.25","5555.850098","5688.950195"
"4/17/2013","5708.649902","5732.149902","5669","5688.700195"
"4/18/2013","5682.700195","5794.350098","5681.850098","5783.100098"
"4/22/2013","5789.850098","5844.850098","5789.799805","5834.399902"
"4/23/2013","5843.100098","5844.299805","5791.549805","5836.899902"
"4/25/2013","5856.100098","5924.600098","5853.299805","5916.299805"
"4/26/2013","5899.75","5907.049805","5860.5","5871.450195"
"4/29/2013","5877.600098","5918.649902","5868.799805","5904.100098"
"4/30/2013","5932.600098","5962.299805","5867.799805","5930.200195"
"5/2/2013","5911.399902","6019.450195","5910.950195","5999.350098"
"5/3/2013","5993.5","6000.299805","5930.149902","5944"
"5/6/2013","5944.899902","5976.5","5928.450195","5971.049805"
"5/7/2013","5983.450195","6050.5","5982.950195","6043.549805"
"5/8/2013","6064.149902","6083.549805","6024.950195","6069.299805"
"5/9/2013","6078.350098","6084.700195","6040.450195","6050.149902"
"5/10/2013","6046.25","6105.299805","6045.600098","6094.75"
"5/13/2013","6098.200195","6104.950195","5972.899902","5980.450195"
"5/14/2013","5989.700195","6026.200195","5970.049805","5995.399902"
"5/15/2013","6018.850098","6157.100098","6018.850098","6146.75"
"5/16/2013","6128.25","6187.299805","6128.25","6169.899902"
"5/17/2013","6172.950195","6199.950195","6146.149902","6187.299805"
"5/20/2013","6198","6229.450195","6146.049805","6156.899902"
"5/21/2013","6152.350098","6180.25","6102.350098","6114.100098"
"5/22/2013","6127.049805","6147.600098","6074.450195","6094.5"
"5/23/2013","6050.399902","6081.450195","5955.700195","5967.049805"
"5/24/2013","6010.700195","6015.299805","5936.799805","5983.549805"
"5/27/2013","5989.399902","6099.899902","5975.549805","6083.149902"
"5/28/2013","6086.350098","6127.649902","6055.399902","6111.25"
"5/29/2013","6120.450195","6125.049805","6069.799805","6104.299805"
"5/30/2013","6072.149902","6133.75","6072.149902","6124.049805"
"5/31/2013","6098.700195","6106.25","5975.549805","5985.950195"
"6/3/2013","5997.350098","6011","5916.350098","5939.299805"
"6/4/2013","5941.100098","5981.600098","5910.25","5919.450195"
"6/5/2013","5908.299805","5935.200195","5883.700195","5923.850098"
"6/6/2013","5895","5956.549805","5869.5","5921.399902"
"6/7/2013","5900.049805","5972.700195","5871.299805","5881"
"6/10/2013","5907.899902","5931.649902","5857.399902","5878"
"6/11/2013","5848.75","5868.049805","5780.350098","5788.799805"
"6/12/2013","5771.75","5792.899902","5738.600098","5760.200195"
"6/13/2013","5709.350098","5729.850098","5683.100098","5699.100098"
"6/14/2013","5748.950195","5819.399902","5739.399902","5808.399902"
"6/17/2013","5820.399902","5854.899902","5770.25","5850.049805"
"6/18/2013","5841.899902","5863.399902","5804.299805","5813.600098"
"6/19/2013","5805.75","5828.399902","5777.899902","5822.25"
"6/20/2013","5754.149902","5755","5645.649902","5655.899902"
"6/21/2013","5639.899902","5686.149902","5616.850098","5667.649902"
"6/24/2013","5638.049805","5640","5566.25","5590.25"
"6/25/2013","5606.950195","5666.25","5570.25","5609.100098"
"6/26/2013","5627.950195","5635.25","5579.350098","5588.700195"
"6/27/2013","5647.950195","5699.350098","5630.950195","5682.350098"
"6/28/2013","5749.5","5852.950195","5749.5","5842.200195"
"7/1/2013","5834.100098","5904.350098","5822.200195","5898.850098"
"7/2/2013","5885.5","5898.799805","5852.299805","5857.549805"
"7/3/2013","5811.950195","5815","5760.399902","5770.899902"
"7/4/2013","5794.75","5848.200195","5786.049805","5836.950195"
"7/5/2013","5889.950195","5900.450195","5858.450195","5867.899902"
"7/8/2013","5833.149902","5833.850098","5775.549805","5811.549805"
"7/9/2013","5834.600098","5864.950195","5834.600098","5859"
"7/10/2013","5869.899902","5879.350098","5802.850098","5816.700195"
"7/11/2013","5894.5","5948.850098","5887.950195","5935.100098"
"7/12/2013","6000.5","6019","5951.149902","6009"
"7/15/2013","5991.200195","6038.200195","5980.950195","6030.799805"
"7/16/2013","5930.799805","5966.049805","5910.950195","5955.25"
"7/17/2013","5972.25","5989.799805","5926.75","5973.299805"
"7/18/2013","5984.700195","6051.100098","5974.549805","6038.049805"
"7/19/2013","6057.200195","6066.850098","6020.25","6029.200195"
"7/22/2013","6009.75","6064.149902","6004.25","6031.799805"
"7/23/2013","6064.299805","6093.350098","6061.299805","6077.799805"
"7/24/2013","6032.200195","6047.25","5962.600098","5990.5"
"7/25/2013","5970.399902","5990.649902","5896.399902","5907.5"
"7/26/2013","5937.950195","5944.5","5869.5","5886.200195"
"7/29/2013","5869.950195","5886","5825.799805","5831.649902"
"7/30/2013","5836.049805","5861.299805","5747.600098","5755.049805"
"7/31/2013","5738.350098","5752.100098","5675.75","5742"
"8/1/2013","5776.899902","5808.5","5676.850098","5727.850098"
"8/2/2013","5750.049805","5761.850098","5649","5677.899902"
"8/5/2013","5682.399902","5721","5661.5","5685.399902"
"8/6/2013","5664.899902","5664.899902","5521.799805","5542.25"
"8/7/2013","5549.299805","5561.450195","5486.850098","5519.100098"
"8/8/2013","5510.049805","5577.600098","5510.049805","5565.649902"
"8/12/2013","5606.700195","5644.100098","5557.100098","5612.399902"
"8/13/2013","5600.25","5704.75","5578.899902","5699.299805"
"8/14/2013","5715.399902","5754.549805","5690.200195","5742.299805"
"8/16/2013","5705.450195","5716.600098","5496.049805","5507.850098"
"8/19/2013","5497.549805","5499.649902","5360.649902","5414.75"
"8/20/2013","5353.450195","5417.799805","5306.350098","5401.450195"
"8/21/2013","5494.450195","5504.100098","5268.450195","5302.549805"
"8/22/2013","5282.799805","5418.950195","5254.049805","5408.450195"
"8/23/2013","5428.75","5478.799805","5377.799805","5471.75"
"8/26/2013","5499.399902","5528.700195","5454.450195","5476.5"
"8/27/2013","5426.5","5427.399902","5274.25","5287.450195"
"8/28/2013","5233.450195","5317.700195","5118.850098","5285"
"8/29/2013","5316.5","5428.899902","5303","5409.049805"
"8/30/2013","5407.450195","5493.299805","5360.200195","5471.799805"
"9/2/2013","5480.25","5564.899902","5478.850098","5550.75"
"9/3/2013","5574.700195","5580.950195","5323.75","5341.450195"
"9/4/2013","5358.649902","5460.25","5318.899902","5448.100098"
"9/5/2013","5553.75","5625.75","5552.700195","5592.950195"
"9/6/2013","5617.450195","5688.600098","5566.149902","5680.399902"
"9/10/2013","5738.5","5904.850098","5738.200195","5896.75"
"9/11/2013","5887.25","5924.350098","5832.700195","5913.149902"
"9/12/2013","5931.149902","5932","5815.799805","5850.700195"
"9/13/2013","5828","5884.299805","5822.899902","5850.600098"
"9/16/2013","5930.299805","5957.25","5798.149902","5840.549805"
"9/17/2013","5824.200195","5857.799805","5804.899902","5850.200195"
"9/18/2013","5872.75","5916.899902","5840.200195","5899.450195"
"9/19/2013","6044.149902","6142.5","6040.149902","6115.549805"
"9/20/2013","6104.549805","6130.950195","5932.850098","6012.100098"
"9/23/2013","5945.799805","5989.399902","5871.399902","5889.75"
"9/24/2013","5855","5938.399902","5854.549805","5892.450195"
"9/25/2013","5901.549805","5910.549805","5811.100098","5873.850098"
